page_id,movie_title,year,genre,director,actor_count,extraction_source,error,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,actor_7,actor_8,actor_9,actor_10
382929,בגין (סרט),1998,ביוגרפי,אורי ענבר,1,infobox,,משה איבגי,,,,,,,,,
2172619,חתולות הרעם,1998,,עירית לינור,10,infobox+section,,אורלי זילברשץ,שלום אסייג,רותם אבוהב,דפנה ארמוני,חלי גולדנברג,אורי בנאי,ישראל דמידוב,דורון צברי,אייל רוזלס,עמית געש
2225827,יום יום (סרט),1998,דרמה,עמוס גיתאי,10,infobox+section,,משה איבגי,ג'וליאנו מר,יוסף אבו ורדה,חנה מרון,נטלי עטיה,קרן מור,דלית קהן,שמואל קלדרון,גסאן עבאס,אן פטי לגראנז'
1764070,כרוניקה של אהבה,1998,דרמה,ציפי טרופה,6,section,,סמדר קילצ'ינסקי,שרון אלכסנדר,סי היימן,טניה סובול,איצ'ו אביטל,אמנון וולף,,,,
1736260,מסוכנת,1998,מותחן,שמי זרחין,10,infobox+section,,גילה אלמגור,משה איבגי,נתן דטנר,יובל זמיר,עמוס לביא,שרית וינו אלעד,דרור קרן,תמרה דיין,אלישבע מיכאלי,דודו טופז
1766944,סודות משפחה,1998,נעורים,ניצה גונן,10,infobox+section,,מיכאל הנגבי,רומי אבולעפיה,אלי כהן,גליה סודרי,עדי טרר,אביבה יואל,אלכס פלג,רוזינה קמבוס,נתן כוגן,צחי נוי
172981,סוסי ים (סרט),1998,,ניר ברגמן,1,infobox,,מאיה מרון,,,,,,,,,
25629,סופר בוי,1998,קומדיה,חנוך רוזן,10,infobox+section,,תום אבני,מיטל סגל,עודד תאומי,אשר צרפתי,אלון דהן,ערן שדר,צופית גרנט,נתן סגן כהן,זוהר זמיר,אבי יפה
182149,פעמיים בוסקילה,1998,קומדיה,זאב רווח,9,infobox+section,,זאב רווח,נתן רביץ,אירינה סלזניובה,גאולה נוני,מירי בוהדנה,מוניקה ורדימון,פאבל ציטרינאל,גרגורי טל,חני פרי,
2016136,צדק מוחלט,1998,דרמה | פשע,ארנון צדוק,6,infobox,,ארנון צדוק,שמיל בן ארי,עפרה חזה,נטע מורן,אלי דנקר,אורי גוטליב,,,,
185752,קרקס פלשתינה,1998,דרמה,אייל חלפון,7,infobox+section,,יבגניה דודינה,יורם חטב,עמוס לביא,בסאם זועמוט,ולדימיר פרידמן,רינן חיים,דרור גבע,,,
1758092,קשר עיר,1998,דרמה,יהונתן סגל,5,infobox+section,,שרון אלכסנדר,דפנה רכטר,יהונתן סגל,אסי לוי,תחיה דנון,,,,,
2128530,גופה בחולות,1999,,ריקי שלח,6,infobox+section,,ששי סעד,ישראל פוליאקוב,אברהם סלקטר,עזרא דגן,שמואל אדלמן,רחל דיין,,,,
995022,הגרעין הקשה,1999,,ענר פרמינגר,6,infobox,,מיכה סלקטר,שרון מלכי-שמש,אורנה כץ,אייל נחמיאס,אירית סוקי,יגאל זקס,,,,
182447,החברים של יאנה,1999,קומדיה רומנטית,אריק קפלון,10,infobox+section,,אוולין קפלון,ניר לוי,שמיל בן ארי,מוסקו אלקלעי,דליה פרידלנד,ולדימיר פרידמן,ישראל דמידוב,דינה דורון,לנה סחנובה,ג'ניה פישר
1980711,המכתב שהגיע בזמן,1999,,מיכל קופר-קרן,10,section,,איילת זורר,שרית לארי,רוזינה קמבוס,עליזה רוזן,רפי תבור,דורי בן זאב,אריאל פורמן,אורנה רוטברג,שרון צור,דבורה בורנשטיין
188033,הספציאליסט,1999,תיעודי,אייל סיון,1,infobox,,אדולף אייכמן,,,,,,,,,
2245143,כאילו כלום לא קרה,1999,,איילת ברגור,7,infobox+section,,אסי דיין,רבקה נוימן,סיון שביט,גיא לואל,טל קפיטולניק,דני שטג,חנה דרורי קשי,,,
64622,מבצע סבתא,1999,,דרור שאול,10,infobox+section,,רמי הויברגר,עמי סמולרצ'יק,צח שפיצן,עינת ויצמן,רוזינה קמבוס,הוגו ירדן,דניאל מילר,פבלו זלצמן,דוידה קרול,אייל רוזלס
2291495,"פרא (סרט, 1999)",1999,,יורם גל,10,infobox+section,,עומר ברנע,דור פלס,לני שחף,בהט קלצ'י,גבי שושן,אייל רוזלס,גילה גולדשטיין,עדי עזרוני,נתן כוגן,ארז גוטליב
189678,צומת וולקן (סרט),1999,דרמה | מוזיקלי,ערן ריקליס,10,infobox+section,,אורן שבו,דני שטג,תומר שרון,גילי שושן,סמי הורי,יעל הדר,יהודה בארקן,קובי אשרת,ג'ק אדליסט,מאירי ישראל מוג'בר
607688,צור הדסים,1999,קומדיה,גדעון קולירין,4,infobox,,אורלי בן גרטי,דני שטג,דפנה רכטר,אלברט אילוז,,,,,,
1985575,קדוש (סרט),1999,דרמה,עמוס גיתאי,8,infobox,,יעל אבקסיס,ליא קניג,סמי הורי,רבקה מיכאלי,יורם חטב,יוסף אבו ורד,אורי קלאוזנר,שמואל קלדרון,,
2480407,שחרר את הנסיכה,1999,,אורון אדר,9,section,,לי את גליק,אילן גנני,מעיין קרת,מאור כהן,דורי נאומנקו,אריה צ'רנר,שמעון מימרן,דרור טפליצקי,שרגא הרפז,
2130465,שלום לבן דודי (סרט),1999,,שרון עמרני,6,infobox+section,,עידו מוסרי,אלון אבוטבול,ראובן דיין,אסתר כהן,אסתי ירושלמי,דורון אברהמי,,,,
2490249,תסתכל לי בעיניים,1999,דרמה,ארנון צדוק | דורון ערן,10,infobox+section,,ארנון צדוק,טל ליפשיץ,אמנון פישר,יהודה בארקן,ניצה שאול,הילה ערן,רבקה גור,מירב דמארי,חנן גולדבלט,אסתי קוסוביצקי
1987208,אחות זרה,2000,,דן וולמן,0,not_found,,,,,,,,,,,
2148754,אספלט צהוב,2000,,דני ורטה,10,infobox+section,,מוטי כץ,סמי סמיר,אנ',ראידה אדון,משה איבגי,זאב רז,טטיאנה בלאכר,עאבד זועבי,יורם יוספסברג,חגית קלר
1781481,אשת כהן (סרט),2000,דרמה,נאוה (נוסן) חפץ,1,infobox,,אמונה צבי,,,,,,,,,
2045519,בסמה מוצ'ו (סרט),2000,פשע,יוסף פיצ'חדזה,10,infobox+section,,מוני מושונוב,כרמל בתו,ליילה מלקוס,עזרא כפרי,שירה פרבר,אייל שכטר,מנשה נוי,גילי שושן,אלי דנקר,איילה ורטה
1666208,הבולשת חוקרת,2000,דרמה,מרק רוזנבאום,10,infobox+section,,אקי אבני,משה איבגי,אסנת פישמן,אסי לוי,דוד דנינו (שחקן),אייל רוזלס,שרון זליקובסקי,איציק ג'ולי,מרק רוזנבאום,ינקול גולדווסר
175928,ההסדר,2000,דרמה,יוסף סידר,10,infobox+section,,אקי אבני,טינקרבל,אסי דיין,עידן אלתרמן,אמנון וולף,מיכה סלקטר,שמעון מימרן,אורי קלאוזנר,שמואל קלדרון,יגאל נאור
1135085,התור באיבן שדאד 2,2000,תיעודי,אמיר הר-גיל,0,not_found,,,,,,,,,,,
103247,כיפור (סרט),2000,דרמה,עמוס גיתאי,10,infobox+section,,לירון לבו,תומר רוסו,אורי רן קלאוזנר,יורם חטב,גיא עמיר,ג'וליאנו מר,רן קאושינסקי,קובי ליבנה,ליאת גליק,פיני מיטלמן
185383,משהו טוטאלי,2000,הרפתקאות,גור בנטביץ',5,infobox+section,,טינקרבל,מאור כהן,זוהר דינר,גור בנטביץ',שירה גפן,,,,,
1528906,פצצות בדרך לסוף העולם,2000,תיעודי,ישרי (ישראל) הלפרן,0,not_found,,,,,,,,,,,
857539,רשימת אהבה,2000,תיעודי,דוד פישר,0,not_found,,,,,,,,,,,
855729,Made in Israel,2001,דרמה | קומדיה,ארי פולמן,9,infobox+section,,מנשה נוי,יבגניה דודינה,ששון גבאי,דרור קרן,איגור מיקרובנוב,אנ',צחי גראד,אפרת בן צור,רני בלייר,
2120747,אינג'יל,2001,,ארנון צדוק,10,infobox+section,,יונתן צ'רצ'י,מיכאל הנגבי,עומר ברנע,דני ליטני,אסי הנגבי,אושרי כהן,אלי דנקר,חיים אלמקיס,ראובן דיין,מיקי גבע
2076311,אני פורים (סרט),2001,,אסף ברנשטיין,9,section,,תרמו,דף השיחה,דרור קרן,שמיל בן ארי,שי פרדו,גיא עמיר,שירלי ברנר,ולדימיר פרידמן,מהרטה ברוך,
1591251,אסקימו לימון: החגיגה נמשכת,2001,קומדיה,צבי שיסל,10,section,,ניקי גולדשטיין,עידו לב,אלעד סטפנסקי,צחי נוי,הגר תפוחי,מירי בוהדנה,דדי זהר,שני אלוני,אורית פוקס,נירה גל
212710,ג'ירפות (סרט),2001,דרמה,צחי גראד,10,infobox+section,,טינקרבל,מיטל דוהן,לי את גליק,מיכה סלקטר,גל זייד,אלישבע מיכאלי,מודי בר-און,ירון מוטולה,יעל נבי,שרון מלכי
2073170,הטיול הפנימי,2001,תיעודי,רענן אלכסנדרוביץ',0,not_found,,,,,,,,,,,
2181616,חמש דקות בהליכה,2001,,איתי לב,10,infobox+section,,שרון אלכסנדר,טל ליפשיץ,אלון אבוטבול,דביר בנדק,עמי ויינברג,אייל רוזלס,גבריאל הדר,ישראל קסלר,רינן חיים,זבולון מושיאשווילי
180932,חתונה מאוחרת,2001,רומנטי | דרמה | דרמה קומית,דובר קוסאשווילי,10,infobox+section,,ליאור אשכנזי,רונית אלקבץ,מוני מושונוב,לילי קוסאשווילי,איה קורן,רוזינה קמבוס,מיכאל מושונוב,דינה דורון,ליביה חכמון,רבקה גור
439980,יהלומים וחלודה,2001,תיעודי,עדי ברש | רותי שץ,0,not_found,,,,,,,,,,,
185677,כיכר החלומות,2001,דרמה,בני תורתי,10,infobox+section,,נירו לוי,שרון רג'יניאנו,יונה אליאן,אורי גבריאל,יוסף שילוח,מוחמד בכרי,איילת זורר,אורי קלאוזנר,תמרה דיין,יעקב רונן מורד
554877,מרס תורכי (סרט),2001,,עודד דוידוף,10,infobox+section,,יעל הדר,אלון אבוטבול,גל זייד,דלית קהן,תומר שרון,פולי רשף,שמואל קלדרון,צחי גראד,אופירה רחמים,דביר בנדק
1764973,שישה מיליון רסיסים,2001,,ציפי טרופה,9,infobox+section,,סנדרה שדה,נתי רביץ,ענת לירי,ישי גולן,ליה קניג,דנה פרנס,מוסקו אלקלעי,חני פירסטנברג,יון תומרקין,
2174422,שרמן בחורף (סרט),2001,פשע,אורי ענבר,10,infobox+section,,נתן דטנר,צק ברקמן,אלון אבוטבול,ליאת גורן,מריה אובנוב,כרמל בתו,אלון דהן,שלמה וישינסקי,אבי פניני,ז'יל בן דוד
2024493,תומר והשרוטים,2001,תעודה,תומר הימן,0,not_found,,,,,,,,,,,
1744488,אח שלי הגדול,2002,דרמה,עופר ויצמן,6,infobox+section,,טל מוסרי,עופר סקר,שמעון כהן,יעל פרל בקר,מרים בנאי,נטע וינר,,,,
2238759,בחודש התשיעי,2002,דרמה,עלי נאסר,9,infobox+section,,אשרף ברהום,נסרין פאעור,ג'וליאנו מר,ראידה אדון,סלווה נקארה,ויסאם נאסר,בסאם זועמוט,עדנאן טראבשה,עמוס לביא,
127895,"בית""ר פרובנס",2002,דרמה,אורי ענבר,10,infobox+section,,זאב רווח,איתי תורג'מן,דוד (דייב) בנבניסטי,אלי אלטוניו,ג'יזל סילבר,משה פולקנפליק,ולדימיר פרידמן,דאנה איבגי,רפי תבור,מוטי חביב
2438386,הערב: הניצול,2002,,גבריאל ביבליוביץ,10,infobox+section,,קיריל ספונוב,דורי טפר,ימית סול,יוסף פיצ'חדזה,אלכס אנסקי,ישראל ברייט,אגנישקה ואגנר,איילה ורטה,סלומון שריקי,כוכבי בת ציון
272967,הר האושר (סרט),2002,תיעודי,יקי יושע,0,not_found,,,,,,,,,,,
1228510,הריקוד האחרון,2002,תיעודי,יוסי אשדות,2,infobox,,שלמה בר,סמסון קהמקר,,,,,,,,
213506,השיבה מהודו (סרט),2002,דרמה,מנחם גולן,6,infobox+section,,אקי אבני,ריקי גל,אסי דיין,אורלי פרל,דנה פרנס,יהודה אפרוני,,,,
709529,השכן של ישו,2002,תיעודי | ביוגרפי,דוקי דרור,1,infobox,,ג'והר אבו לאשין,,,,,,,,,
248941,התיקון,2002,תיעודי,טליה פינקל,0,not_found,,,,,,,,,,,
130169,חוכמת הבייגלה (סרט),2002,קומדיה,אילן הייטנר,10,section,,גיא לואל,אסנת חכים,בני אבני,יורם זקס,שי ורקר,מיטל טימסיט,מוריאל גיט-גולדשטיין,עלמה זק,אורית שר,ניר לוי
1643904,חצוצרה בואדי (סרט),2002,דרמה,לינה | וסלבה צ'פלין,10,infobox+section,,אלכסנדר סנדרוביץ',ראידה אדון,חאולה חאג' דיבסי,סלווה נקארה,יצחק נאמן,עימד ג'ברין,אליאס עבוד,אדיב ג'האשן,פירה קנטור,ולדימיר פורטנוב
2445220,טאהרה (סרט),2002,,דורון ערן,6,infobox,,ג'וליאנו מר,מיטל דוהן,אורלי פרל,עמוס לביא,רזיה ישראלי,סמי סמיר,,,,
25789,יוסי וג'אגר,2002,"דרמה | מלחמה | רומנטי | להט""בי",איתן פוקס,10,infobox+section,,יהודה לוי,אוהד קנולר,אסי כהן,שרון רג'יניאנו,איה קורן,חני פירסטנברג,יובל סמו,חנן סביון,יניב מויאל,ארז כהנא
25788,כנפיים שבורות,2002,דרמה,ניר ברגמן,8,infobox+section,,מאיה מרון,אורלי זילברשץ בנאי,ניתאי גבירץ,ולדימיר פרידמן,דאנה איבגי,דני ניב (מוקי),דניאל מגון,אליענה מגון,,
